url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,kingdom,phylum,cls,order,family,genus,species,filepath,filename,md5
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Chipmunk/RMN1__2019-08-14__18-10-02(2).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Chipmunk/RMN1__2019-08-14__18-10-02(2).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Chipmunk/RMN1__2019-08-14__18-10-02(2).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Eastern Chipmunk/RMN1__2019-08-14__18-10-02(2).JPG,Ohio Small Animals : location_RMN1_sequence_index_00161,Ohio Small Animals : RMN1,1,eastern_chipmunk,tamias striatus,eastern chipmunk,animalia,chordata,mammalia,rodentia,sciuridae,tamias,striatus,ohio-small-animals/OH_sm_animals_RMN1__2019-08-14__18-10-02(2).JPG,OH_sm_animals_RMN1__2019-08-14__18-10-02(2).JPG,547b6128f1d756ff802386d8a74f6427
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Chipmunk/RMW2__2019-09-05__13-56-02(2).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Chipmunk/RMW2__2019-09-05__13-56-02(2).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Chipmunk/RMW2__2019-09-05__13-56-02(2).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Eastern Chipmunk/RMW2__2019-09-05__13-56-02(2).JPG,Ohio Small Animals : location_RMW2_sequence_index_00421,Ohio Small Animals : RMW2,1,eastern_chipmunk,tamias striatus,eastern chipmunk,animalia,chordata,mammalia,rodentia,sciuridae,tamias,striatus,ohio-small-animals/OH_sm_animals_RMW2__2019-09-05__13-56-02(2).JPG,OH_sm_animals_RMW2__2019-09-05__13-56-02(2).JPG,076207b3235fdd52624fde879337d6b2
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Chipmunk/RMW2__2019-09-21__12-14-58(1).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Chipmunk/RMW2__2019-09-21__12-14-58(1).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Chipmunk/RMW2__2019-09-21__12-14-58(1).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Eastern Chipmunk/RMW2__2019-09-21__12-14-58(1).JPG,Ohio Small Animals : location_RMW2_sequence_index_00507,Ohio Small Animals : RMW2,0,eastern_chipmunk,tamias striatus,eastern chipmunk,animalia,chordata,mammalia,rodentia,sciuridae,tamias,striatus,ohio-small-animals/OH_sm_animals_RMW2__2019-09-21__12-14-58(1).JPG,OH_sm_animals_RMW2__2019-09-21__12-14-58(1).JPG,6e6387236bab2758c70249ed5ea42114
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Chipmunk/STR2__2019-09-23__16-24-01(2).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Chipmunk/STR2__2019-09-23__16-24-01(2).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Chipmunk/STR2__2019-09-23__16-24-01(2).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Eastern Chipmunk/STR2__2019-09-23__16-24-01(2).JPG,Ohio Small Animals : location_STR2_sequence_index_00275,Ohio Small Animals : STR2,7,eastern_chipmunk,tamias striatus,eastern chipmunk,animalia,chordata,mammalia,rodentia,sciuridae,tamias,striatus,ohio-small-animals/OH_sm_animals_STR2__2019-09-23__16-24-01(2).JPG,OH_sm_animals_STR2__2019-09-23__16-24-01(2).JPG,0e153e29bca4ab922d317b654d68ac4d
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Chipmunk/STR3__2019-08-26__12-45-38(15).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Chipmunk/STR3__2019-08-26__12-45-38(15).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Chipmunk/STR3__2019-08-26__12-45-38(15).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Eastern Chipmunk/STR3__2019-08-26__12-45-38(15).JPG,Ohio Small Animals : location_STR3_sequence_index_00261,Ohio Small Animals : STR3,14,eastern_chipmunk,tamias striatus,eastern chipmunk,animalia,chordata,mammalia,rodentia,sciuridae,tamias,striatus,ohio-small-animals/OH_sm_animals_STR3__2019-08-26__12-45-38(15).JPG,OH_sm_animals_STR3__2019-08-26__12-45-38(15).JPG,fb9e2b5cb81e212dd52718f67df3e0d4
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Chipmunk/STR3__2019-08-27__09-18-55(4).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Chipmunk/STR3__2019-08-27__09-18-55(4).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Chipmunk/STR3__2019-08-27__09-18-55(4).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Eastern Chipmunk/STR3__2019-08-27__09-18-55(4).JPG,Ohio Small Animals : location_STR3_sequence_index_00262,Ohio Small Animals : STR3,3,eastern_chipmunk,tamias striatus,eastern chipmunk,animalia,chordata,mammalia,rodentia,sciuridae,tamias,striatus,ohio-small-animals/OH_sm_animals_STR3__2019-08-27__09-18-55(4).JPG,OH_sm_animals_STR3__2019-08-27__09-18-55(4).JPG,9efea04db3ef4fd8f4bc81e824841194
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/MLN2__2019-06-13__12-17-29(26).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/MLN2__2019-06-13__12-17-29(26).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/MLN2__2019-06-13__12-17-29(26).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Eastern Cottontail/MLN2__2019-06-13__12-17-29(26).JPG,Ohio Small Animals : location_MLN2_sequence_index_00060,Ohio Small Animals : MLN2,36,eastern_cottontail,sylvilagus floridanus,eastern cottontail,animalia,chordata,mammalia,lagomorpha,leporidae,sylvilagus,floridanus,ohio-small-animals/OH_sm_animals_MLN2__2019-06-13__12-17-29(26).JPG,OH_sm_animals_MLN2__2019-06-13__12-17-29(26).JPG,250d7ea09b1d4c0f55211fc57a9c8666
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/MLN3__2019-09-08__00-58-43(3).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/MLN3__2019-09-08__00-58-43(3).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/MLN3__2019-09-08__00-58-43(3).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Eastern Cottontail/MLN3__2019-09-08__00-58-43(3).JPG,Ohio Small Animals : location_MLN3_sequence_index_00107,Ohio Small Animals : MLN3,2,eastern_cottontail,sylvilagus floridanus,eastern cottontail,animalia,chordata,mammalia,lagomorpha,leporidae,sylvilagus,floridanus,ohio-small-animals/OH_sm_animals_MLN3__2019-09-08__00-58-43(3).JPG,OH_sm_animals_MLN3__2019-09-08__00-58-43(3).JPG,5cf0354b8a7baabc3dfa4004a1feaedc
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/STR3__2019-05-02__13-58-41(15).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/STR3__2019-05-02__13-58-41(15).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/STR3__2019-05-02__13-58-41(15).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Eastern Cottontail/STR3__2019-05-02__13-58-41(15).JPG,Ohio Small Animals : location_STR3_sequence_index_00034,Ohio Small Animals : STR3,14,eastern_cottontail,sylvilagus floridanus,eastern cottontail,animalia,chordata,mammalia,lagomorpha,leporidae,sylvilagus,floridanus,ohio-small-animals/OH_sm_animals_STR3__2019-05-02__13-58-41(15).JPG,OH_sm_animals_STR3__2019-05-02__13-58-41(15).JPG,0b1e5236a554886596c12e76a2dd8b05
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL1__2019-08-10__09-31-56(11).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL1__2019-08-10__09-31-56(11).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL1__2019-08-10__09-31-56(11).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL1__2019-08-10__09-31-56(11).JPG,Ohio Small Animals : location_WIL1_sequence_index_00230,Ohio Small Animals : WIL1,18,eastern_cottontail,sylvilagus floridanus,eastern cottontail,animalia,chordata,mammalia,lagomorpha,leporidae,sylvilagus,floridanus,ohio-small-animals/OH_sm_animals_WIL1__2019-08-10__09-31-56(11).JPG,OH_sm_animals_WIL1__2019-08-10__09-31-56(11).JPG,9cd42aaa85b0a77f94499172b6bf339f
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL1__2019-08-23__06-54-00(1).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL1__2019-08-23__06-54-00(1).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL1__2019-08-23__06-54-00(1).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL1__2019-08-23__06-54-00(1).JPG,Ohio Small Animals : location_WIL1_sequence_index_00256,Ohio Small Animals : WIL1,9,eastern_cottontail,sylvilagus floridanus,eastern cottontail,animalia,chordata,mammalia,lagomorpha,leporidae,sylvilagus,floridanus,ohio-small-animals/OH_sm_animals_WIL1__2019-08-23__06-54-00(1).JPG,OH_sm_animals_WIL1__2019-08-23__06-54-00(1).JPG,c9481b5db33cb7b5c4014358e11727f4
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL1__2019-09-08__05-20-44(2).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL1__2019-09-08__05-20-44(2).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL1__2019-09-08__05-20-44(2).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL1__2019-09-08__05-20-44(2).JPG,Ohio Small Animals : location_WIL1_sequence_index_00346,Ohio Small Animals : WIL1,1,eastern_cottontail,sylvilagus floridanus,eastern cottontail,animalia,chordata,mammalia,lagomorpha,leporidae,sylvilagus,floridanus,ohio-small-animals/OH_sm_animals_WIL1__2019-09-08__05-20-44(2).JPG,OH_sm_animals_WIL1__2019-09-08__05-20-44(2).JPG,0fac0bd4a6c691ea7ccddd27aed01f95
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL2__2019-08-25__15-43-03(4).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL2__2019-08-25__15-43-03(4).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL2__2019-08-25__15-43-03(4).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL2__2019-08-25__15-43-03(4).JPG,Ohio Small Animals : location_WIL2_sequence_index_00239,Ohio Small Animals : WIL2,3,eastern_cottontail,sylvilagus floridanus,eastern cottontail,animalia,chordata,mammalia,lagomorpha,leporidae,sylvilagus,floridanus,ohio-small-animals/OH_sm_animals_WIL2__2019-08-25__15-43-03(4).JPG,OH_sm_animals_WIL2__2019-08-25__15-43-03(4).JPG,0791ffe359904dae33cb8ba4f67e8692
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL3__2019-09-06__19-28-06(7).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL3__2019-09-06__19-28-06(7).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL3__2019-09-06__19-28-06(7).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL3__2019-09-06__19-28-06(7).JPG,Ohio Small Animals : location_WIL3_sequence_index_00323,Ohio Small Animals : WIL3,7,eastern_cottontail,sylvilagus floridanus,eastern cottontail,animalia,chordata,mammalia,lagomorpha,leporidae,sylvilagus,floridanus,ohio-small-animals/OH_sm_animals_WIL3__2019-09-06__19-28-06(7).JPG,OH_sm_animals_WIL3__2019-09-06__19-28-06(7).JPG,6c332b54bb45b9f88a368e20d108a359
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL3__2019-09-14__21-35-44(16).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL3__2019-09-14__21-35-44(16).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL3__2019-09-14__21-35-44(16).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL3__2019-09-14__21-35-44(16).JPG,Ohio Small Animals : location_WIL3_sequence_index_00373,Ohio Small Animals : WIL3,15,eastern_cottontail,sylvilagus floridanus,eastern cottontail,animalia,chordata,mammalia,lagomorpha,leporidae,sylvilagus,floridanus,ohio-small-animals/OH_sm_animals_WIL3__2019-09-14__21-35-44(16).JPG,OH_sm_animals_WIL3__2019-09-14__21-35-44(16).JPG,fb1ba1fba9c7015d9339f2eaa68808e3
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL3__2019-10-01__22-43-24(10).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL3__2019-10-01__22-43-24(10).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL3__2019-10-01__22-43-24(10).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Eastern Cottontail/WIL3__2019-10-01__22-43-24(10).JPG,Ohio Small Animals : location_WIL3_sequence_index_00417,Ohio Small Animals : WIL3,9,eastern_cottontail,sylvilagus floridanus,eastern cottontail,animalia,chordata,mammalia,lagomorpha,leporidae,sylvilagus,floridanus,ohio-small-animals/OH_sm_animals_WIL3__2019-10-01__22-43-24(10).JPG,OH_sm_animals_WIL3__2019-10-01__22-43-24(10).JPG,5374b6930ed6ee0ae5c6427b4409860a
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/YWS2__2019-09-27__06-23-37(22).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/YWS2__2019-09-27__06-23-37(22).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/YWS2__2019-09-27__06-23-37(22).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Eastern Cottontail/YWS2__2019-09-27__06-23-37(22).JPG,Ohio Small Animals : location_YWS2_sequence_index_00297,Ohio Small Animals : YWS2,21,eastern_cottontail,sylvilagus floridanus,eastern cottontail,animalia,chordata,mammalia,lagomorpha,leporidae,sylvilagus,floridanus,ohio-small-animals/OH_sm_animals_YWS2__2019-09-27__06-23-37(22).JPG,OH_sm_animals_YWS2__2019-09-27__06-23-37(22).JPG,82020ea6013c892cd4cac10a7ba18225
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/YWS3__2019-09-28__06-39-07(7).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/YWS3__2019-09-28__06-39-07(7).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Eastern Cottontail/YWS3__2019-09-28__06-39-07(7).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Eastern Cottontail/YWS3__2019-09-28__06-39-07(7).JPG,Ohio Small Animals : location_YWS3_sequence_index_00291,Ohio Small Animals : YWS3,64,eastern_cottontail,sylvilagus floridanus,eastern cottontail,animalia,chordata,mammalia,lagomorpha,leporidae,sylvilagus,floridanus,ohio-small-animals/OH_sm_animals_YWS3__2019-09-28__06-39-07(7).JPG,OH_sm_animals_YWS3__2019-09-28__06-39-07(7).JPG,8962c34ac1ca441af47172994a2cb65e
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Long-tailed Weasel/FCM3__2019-09-29__22-41-45(7).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Long-tailed Weasel/FCM3__2019-09-29__22-41-45(7).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Long-tailed Weasel/FCM3__2019-09-29__22-41-45(7).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Long-tailed Weasel/FCM3__2019-09-29__22-41-45(7).JPG,Ohio Small Animals : location_FCM3_sequence_index_00353,Ohio Small Animals : FCM3,6,long-tailed_weasel,neogale frenata,long-tailed weasel,animalia,chordata,mammalia,carnivora,mustelidae,neogale,frenata,ohio-small-animals/OH_sm_animals_FCM3__2019-09-29__22-41-45(7).JPG,OH_sm_animals_FCM3__2019-09-29__22-41-45(7).JPG,931358a1794746791ffe388f1eafd701
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Long-tailed Weasel/GRN1__2019-09-08__20-31-01(2).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Long-tailed Weasel/GRN1__2019-09-08__20-31-01(2).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Long-tailed Weasel/GRN1__2019-09-08__20-31-01(2).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Long-tailed Weasel/GRN1__2019-09-08__20-31-01(2).JPG,Ohio Small Animals : location_GRN1_sequence_index_00375,Ohio Small Animals : GRN1,40,long-tailed_weasel,neogale frenata,long-tailed weasel,animalia,chordata,mammalia,carnivora,mustelidae,neogale,frenata,ohio-small-animals/OH_sm_animals_GRN1__2019-09-08__20-31-01(2).JPG,OH_sm_animals_GRN1__2019-09-08__20-31-01(2).JPG,d59e1ece3e7e3d624044d8303b190fc6
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Long-tailed Weasel/GRN1__2019-09-09__19-57-21(1).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Long-tailed Weasel/GRN1__2019-09-09__19-57-21(1).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Long-tailed Weasel/GRN1__2019-09-09__19-57-21(1).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Long-tailed Weasel/GRN1__2019-09-09__19-57-21(1).JPG,Ohio Small Animals : location_GRN1_sequence_index_00380,Ohio Small Animals : GRN1,9,long-tailed_weasel,neogale frenata,long-tailed weasel,animalia,chordata,mammalia,carnivora,mustelidae,neogale,frenata,ohio-small-animals/OH_sm_animals_GRN1__2019-09-09__19-57-21(1).JPG,OH_sm_animals_GRN1__2019-09-09__19-57-21(1).JPG,fb2f4dbcf6cd2f66baceef2e0c69d035
